time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	volt_ch17	volt_ch18	volt_ch19	volt_ch20	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
6.562500	4.024138	3.955163	3.880933	3.719335	3.692074	3.687804	5.021978	3.966988	3.990964	3.934799	3.632624	3.373477	0.025610	0.007217	0.000320	-0.000009	0.000136	-0.000873	0.006757	0.017772	-0.000352	0.000417	-0.001215	-0.000087
6.625000	4.024795	3.954835	3.880605	3.719335	3.692402	3.687147	5.022307	3.966988	3.990964	3.934471	3.632624	3.372491	0.025282	0.006560	0.000320	-0.000337	0.000135	-0.000872	0.006757	0.017771	-0.000352	0.000417	-0.001216	-0.000086
6.687500	4.024138	3.955163	3.880933	3.718678	3.691745	3.687147	5.021321	3.966988	3.990636	3.934142	3.632624	3.369864	0.024953	0.006560	0.000648	-0.000337	0.000136	-0.000872	0.006757	0.017773	-0.000353	0.000415	-0.001214	-0.000087
6.750000	4.024795	3.954835	3.880933	3.719007	3.692074	3.688132	5.020993	3.967316	3.990964	3.934142	3.631967	3.366579	0.024296	0.005903	0.000320	-0.000666	0.000136	-0.000872	0.006758	0.017773	-0.000352	0.000415	-0.001214	-0.000086
6.812500	4.023481	3.955163	3.880933	3.719335	3.692402	3.688132	5.018694	3.966988	3.991293	3.934142	3.631967	3.363952	0.023639	0.005903	0.000320	-0.000337	0.000136	-0.000872	0.006758	0.017773	-0.000353	0.000417	-0.001214	-0.000086
6.875000	4.023481	3.954835	3.880276	3.719664	3.691745	3.690432	5.017708	3.966659	3.989979	3.934142	3.630325	3.361324	0.023639	0.005903	0.000320	-0.000337	0.000136	-0.000872	0.006759	0.017774	-0.000351	0.000415	-0.001211	-0.000087
6.937500	4.023810	3.954835	3.879948	3.719335	3.691745	3.692074	5.016395	3.966988	3.990308	3.933814	3.628026	3.357711	0.023639	0.006232	0.000648	-0.000337	0.000137	-0.000871	0.006759	0.017774	-0.000352	0.000413	-0.001211	-0.000088
7.000000	4.023153	3.955163	3.879619	3.719992	3.691417	3.693059	5.015081	3.967316	3.989322	3.933814	3.626384	3.355084	0.023639	0.005903	0.000320	-0.000337	0.000138	-0.000872	0.006760	0.017774	-0.000352	0.000413	-0.001212	-0.000087
7.062500	4.023153	3.955492	3.878963	3.720978	3.692402	3.694045	5.014095	3.967316	3.989651	3.933814	3.625398	3.354755	0.023311	0.005903	0.000320	-0.000337	0.000137	-0.000871	0.006760	0.017776	-0.000352	0.000415	-0.001212	-0.000086
7.125000	4.023810	3.955163	3.879619	3.721306	3.692074	3.693716	5.013767	3.967316	3.989651	3.934142	3.626055	3.355412	0.023968	0.006232	0.000648	-0.000337	0.000137	-0.000870	0.006758	0.017774	-0.000353	0.000415	-0.001212	-0.000088
7.187500	4.022824	3.954835	3.879619	3.721306	3.692402	3.693388	5.015409	3.967316	3.989651	3.933814	3.626712	3.360010	0.023639	0.006232	0.000648	-0.000009	0.000136	-0.000872	0.006759	0.017773	-0.000351	0.000416	-0.001213	-0.000086
7.250000	4.024138	3.954835	3.879291	3.721306	3.692074	3.692402	5.018037	3.967316	3.989322	3.934142	3.627041	3.362638	0.023968	0.005903	-0.000009	-0.000337	0.000135	-0.000871	0.006757	0.017773	-0.000352	0.000417	-0.001214	-0.000087
7.312500	4.024138	3.955492	3.879948	3.720649	3.691745	3.691088	5.019351	3.967316	3.989651	3.933814	3.629668	3.366251	0.023639	0.006560	0.000320	-0.000009	0.000136	-0.000872	0.006757	0.017771	-0.000350	0.000416	-0.001214	-0.000087
7.375000	4.024138	3.954835	3.879619	3.720321	3.692074	3.689775	5.020664	3.966659	3.989979	3.934142	3.631310	3.369535	0.024625	0.006232	-0.000009	-0.000337	0.000136	-0.000873	0.006757	0.017773	-0.000352	0.000416	-0.001213	-0.000086
7.437500	4.024795	3.955163	3.880276	3.719664	3.691745	3.688461	5.021650	3.967316	3.990636	3.934142	3.631639	3.372163	0.024953	0.006560	0.000648	-0.000009	0.000134	-0.000872	0.006756	0.017770	-0.000351	0.000415	-0.001214	-0.000088
7.500000	4.024138	3.954835	3.880933	3.719992	3.692074	3.687804	5.021978	3.966988	3.991293	3.934142	3.632296	3.373477	0.025282	0.007217	-0.000009	-0.000009	0.000135	-0.000872	0.006757	0.017772	-0.000351	0.000416	-0.001215	-0.000087
7.562500	4.024467	3.955163	3.880605	3.719335	3.691745	3.687147	5.022307	3.966988	3.990636	3.934471	3.632296	3.373148	0.025282	0.006889	0.000320	-0.000666	0.000136	-0.000872	0.006758	0.017773	-0.000351	0.000414	-0.001214	-0.000088
7.625000	4.024138	3.954835	3.880933	3.719007	3.692402	3.687476	5.022635	3.967316	3.990964	3.934471	3.632953	3.372491	0.024953	0.006889	0.000320	-0.000337	0.000136	-0.000872	0.006759	0.017773	-0.000352	0.000415	-0.001213	-0.000087
7.687500	4.024795	3.955163	3.880933	3.719007	3.692074	3.687476	5.021650	3.966988	3.990636	3.934471	3.632296	3.369535	0.024625	0.006560	0.000320	-0.000666	0.000137	-0.000871	0.006759	0.017773	-0.000351	0.000415	-0.001212	-0.000086
7.750000	4.023481	3.954835	3.880605	3.719335	3.691745	3.687476	5.020664	3.966988	3.990964	3.934471	3.631967	3.366908	0.024296	0.006232	-0.000009	-0.000337	0.000138	-0.000871	0.006758	0.017774	-0.000351	0.000413	-0.001212	-0.000087
7.812500	4.023810	3.955163	3.880933	3.719664	3.692402	3.688789	5.019022	3.966988	3.990636	3.934471	3.632296	3.364280	0.023639	0.006232	0.000320	-0.000337	0.000136	-0.000870	0.006759	0.017776	-0.000352	0.000415	-0.001212	-0.000088
7.875000	4.024467	3.955163	3.880276	3.719335	3.692402	3.690103	5.018037	3.966988	3.990636	3.934142	3.629668	3.360996	0.023639	0.005903	-0.000009	-0.000337	0.000138	-0.000870	0.006759	0.017775	-0.000352	0.000414	-0.001212	-0.000086
7.937500	4.024138	3.954506	3.879948	3.719664	3.692074	3.692402	5.016395	3.967316	3.990636	3.934142	3.628026	3.357711	0.023639	0.006560	0.000320	-0.000337	0.000136	-0.000871	0.006759	0.017773	-0.000352	0.000413	-0.001213	-0.000087
8.000000	4.023481	3.954835	3.879291	3.720321	3.691745	3.693059	5.014424	3.966988	3.989979	3.934142	3.626712	3.355084	0.023639	0.005903	0.000320	-0.000009	0.000135	-0.000872	0.006758	0.017774	-0.000351	0.000415	-0.001214	-0.000086
8.062500	4.023481	3.954506	3.879291	3.720649	3.692402	3.694045	5.014095	3.966988	3.988665	3.934142	3.626384	3.355084	0.023639	0.005903	0.000648	-0.000009	0.000135	-0.000871	0.006758	0.017772	-0.000350	0.000415	-0.001213	-0.000087
8.125000	4.023481	3.955163	3.879291	3.721306	3.692074	3.693716	5.014424	3.967316	3.989979	3.934142	3.626384	3.355740	0.023639	0.005903	-0.000009	-0.000009	0.000136	-0.000873	0.006757	0.017772	-0.000352	0.000414	-0.001214	-0.000088
8.187500	4.023153	3.954506	3.878963	3.720978	3.692402	3.693716	5.015409	3.966988	3.989322	3.933814	3.626055	3.360667	0.023968	0.006560	0.000648	-0.000666	0.000137	-0.000873	0.006758	0.017773	-0.000352	0.000416	-0.001215	-0.000087
8.250000	4.023810	3.954506	3.879291	3.720978	3.691745	3.692731	5.017380	3.966988	3.989651	3.933814	3.627041	3.362309	0.023968	0.006232	0.000320	-0.000337	0.000136	-0.000872	0.006757	0.017772	-0.000352	0.000414	-0.001214	-0.000088
8.312500	4.023810	3.955163	3.879948	3.720649	3.691745	3.691088	5.019351	3.966988	3.989651	3.934471	3.629340	3.366251	0.024296	0.005903	-0.000009	-0.000009	0.000136	-0.000872	0.006756	0.017774	-0.000350	0.000417	-0.001213	-0.000088
8.375000	4.024467	3.954506	3.879619	3.719992	3.691745	3.689446	5.020664	3.967316	3.989979	3.933814	3.630982	3.369207	0.024625	0.006232	0.000320	-0.000337	0.000136	-0.000870	0.006757	0.017774	-0.000351	0.000415	-0.001214	-0.000088
8.437500	4.024138	3.955163	3.880605	3.719664	3.691745	3.688132	5.021321	3.967316	3.990964	3.934471	3.631967	3.371506	0.024625	0.007217	0.000320	-0.000666	0.000136	-0.000871	0.006758	0.017773	-0.000352	0.000414	-0.001214	-0.000087
8.500000	4.023481	3.954506	3.880605	3.719335	3.692074	3.687476	5.021978	3.966659	3.990636	3.934471	3.632624	3.373148	0.024953	0.006889	0.000320	-0.000337	0.000136	-0.000872	0.006757	0.017773	-0.000353	0.000415	-0.001213	-0.000087
8.562500	4.024467	3.954835	3.880276	3.719992	3.692074	3.687476	5.022307	3.966659	3.990964	3.934799	3.633281	3.373148	0.024953	0.007217	0.000320	-0.000009	0.000138	-0.000870	0.006758	0.017774	-0.000352	0.000414	-0.001212	-0.000087
8.625000	4.024467	3.955163	3.880605	3.719335	3.692074	3.687147	5.022307	3.966988	3.991293	3.934142	3.633281	3.371835	0.024953	0.006560	-0.000009	-0.000009	0.000137	-0.000871	0.006761	0.017774	-0.000353	0.000414	-0.001210	-0.000087
8.687500	4.023481	3.955163	3.880276	3.719007	3.691745	3.687476	5.021321	3.966988	3.990636	3.934471	3.632624	3.369864	0.024953	0.006560	-0.000009	-0.000337	0.000137	-0.000871	0.006760	0.017774	-0.000351	0.000415	-0.001212	-0.000087
8.750000	4.024138	3.954506	3.880276	3.719007	3.692402	3.687804	5.020664	3.966988	3.990636	3.934471	3.632296	3.367236	0.023968	0.006560	0.000320	-0.000337	0.000136	-0.000871	0.006759	0.017773	-0.000352	0.000415	-0.001212	-0.000087
8.812500	4.024138	3.955163	3.880276	3.719335	3.692402	3.688789	5.019351	3.967316	3.990636	3.934142	3.631639	3.363952	0.023639	0.006232	0.000320	-0.000337	0.000137	-0.000872	0.006758	0.017774	-0.000353	0.000415	-0.001213	-0.000089
8.875000	4.024138	3.955163	3.880605	3.719664	3.691745	3.690103	5.018037	3.967316	3.990636	3.934471	3.629997	3.360996	0.023311	0.006232	-0.000009	-0.000009	0.000137	-0.000871	0.006758	0.017774	-0.000353	0.000416	-0.001212	-0.000088
8.937500	4.022824	3.954506	3.880276	3.719992	3.692402	3.691745	5.016066	3.966988	3.989979	3.934471	3.628354	3.358040	0.023968	0.005575	-0.000009	-0.000337	0.000136	-0.000873	0.006757	0.017773	-0.000351	0.000415	-0.001214	-0.000085
9.000000	4.023810	3.954506	3.879291	3.720321	3.692402	3.692402	5.014424	3.966988	3.989322	3.933485	3.626384	3.355412	0.023968	0.005903	0.000320	-0.000666	0.000135	-0.000871	0.006757	0.017772	-0.000351	0.000415	-0.001213	-0.000086
9.062500	4.022824	3.955163	3.879619	3.720978	3.691745	3.693716	5.014095	3.967316	3.989651	3.934142	3.625727	3.355084	0.023639	0.005903	0.000648	-0.000666	0.000136	-0.000871	0.006758	0.017773	-0.000350	0.000417	-0.001213	-0.000087
9.125000	4.023481	3.955163	3.878963	3.720978	3.692402	3.694045	5.014095	3.966988	3.988994	3.933814	3.626384	3.356069	0.023639	0.005903	0.000648	-0.000337	0.000136	-0.000873	0.006758	0.017772	-0.000351	0.000416	-0.001214	-0.000087
9.187500	4.023810	3.955492	3.878634	3.720649	3.691745	3.693059	5.015738	3.967316	3.989651	3.933814	3.625727	3.359682	0.023968	0.005903	0.000320	-0.000337	0.000136	-0.000870	0.006759	0.017773	-0.000350	0.000416	-0.001213	-0.000087
9.250000	4.023810	3.954835	3.879619	3.720978	3.692074	3.692402	5.017380	3.966988	3.989979	3.934142	3.627041	3.361981	0.023968	0.005903	-0.000009	-0.000337	0.000136	-0.000871	0.006758	0.017773	-0.000351	0.000415	-0.001212	-0.000085
9.312500	4.024138	3.954835	3.879291	3.719992	3.692402	3.691088	5.019351	3.966988	3.989651	3.934142	3.629340	3.366579	0.024296	0.005903	0.000320	-0.000009	0.000136	-0.000871	0.006758	0.017773	-0.000353	0.000415	-0.001213	-0.000087
9.375000	4.023810	3.955163	3.879619	3.720321	3.692402	3.689118	5.020336	3.966988	3.990636	3.934799	3.630982	3.369207	0.024625	0.006232	0.000320	-0.000337	0.000136	-0.000871	0.006759	0.017774	-0.000353	0.000414	-0.001212	-0.000087
9.437500	4.023810	3.954506	3.879619	3.719992	3.691745	3.688461	5.021321	3.966988	3.990636	3.934142	3.632296	3.371835	0.024296	0.006889	-0.000009	-0.000666	0.000137	-0.000871	0.006760	0.017775	-0.000353	0.000413	-0.001211	-0.000088
9.500000	4.024138	3.955163	3.880933	3.719335	3.691745	3.687147	5.022307	3.967316	3.991293	3.934799	3.632624	3.373148	0.024953	0.007217	0.000320	-0.000337	0.000136	-0.000871	0.006760	0.017776	-0.000353	0.000413	-0.001212	-0.000087
9.562500	4.024138	3.954506	3.880933	3.719007	3.692402	3.687476	5.022635	3.966988	3.990964	3.934799	3.632953	3.373477	0.024953	0.007217	0.000320	-0.000009	0.000137	-0.000871	0.006759	0.017774	-0.000353	0.000414	-0.001212	-0.000088
9.625000	4.024138	3.954835	3.880276	3.719007	3.691745	3.687147	5.021978	3.967316	3.991293	3.934471	3.632296	3.371506	0.024953	0.006560	-0.000009	-0.000666	0.000136	-0.000870	0.006757	0.017774	-0.000350	0.000416	-0.001213	-0.000087
9.687500	4.024795	3.954506	3.880276	3.719335	3.692402	3.687147	5.021321	3.967316	3.991293	3.933814	3.632624	3.369864	0.024296	0.006232	-0.000337	-0.000009	0.000136	-0.000872	0.006760	0.017774	-0.000352	0.000413	-0.001213	-0.000086
9.750000	4.023481	3.954178	3.880605	3.719007	3.692074	3.687476	5.020664	3.966988	3.990964	3.934799	3.632296	3.366579	0.024625	0.005903	-0.000009	0.000320	0.000136	-0.000871	0.006758	0.017772	-0.000352	0.000416	-0.001214	-0.000087
9.812500	4.024795	3.954506	3.879619	3.719007	3.692402	3.688789	5.020008	3.967316	3.990636	3.934471	3.632296	3.364609	0.023968	0.006232	0.000320	-0.000337	0.000136	-0.000874	0.006757	0.017771	-0.000352	0.000417	-0.001214	-0.000087
9.875000	4.023481	3.954835	3.879948	3.719664	3.691745	3.690432	5.018037	3.967644	3.990636	3.934142	3.629997	3.360667	0.023968	0.006232	0.000320	-0.000666	0.000135	-0.000871	0.006756	0.017772	-0.000352	0.000417	-0.001214	-0.000087
9.937500	4.023810	3.954835	3.880605	3.719992	3.692074	3.692074	5.016723	3.967316	3.990308	3.933485	3.628026	3.358040	0.023639	0.006232	0.000320	-0.000666	0.000135	-0.000873	0.006756	0.017771	-0.000352	0.000415	-0.001215	-0.000088
10.000000	4.023153	3.954506	3.879619	3.720321	3.692402	3.692731	5.014752	3.967316	3.989979	3.934471	3.626712	3.356069	0.023311	0.005903	0.000320	-0.000009	0.000136	-0.000872	0.006758	0.017773	-0.000350	0.000415	-0.001215	-0.000087
10.062500	4.023810	3.955163	3.879619	3.720649	3.692074	3.693716	5.014424	3.966988	3.989979	3.934142	3.625727	3.354755	0.023639	0.005903	-0.000009	-0.000666	0.000135	-0.000872	0.006758	0.017773	-0.000352	0.000413	-0.001214	-0.000087
10.125000	4.022824	3.954835	3.878963	3.720649	3.692074	3.693716	5.014424	3.966988	3.989322	3.934142	3.626384	3.356069	0.023639	0.005903	0.000648	-0.000666	0.000135	-0.000872	0.006759	0.017773	-0.000353	0.000414	-0.001214	-0.000087
10.187500	4.022824	3.954835	3.879619	3.721306	3.692074	3.693059	5.016395	3.967316	3.989979	3.934142	3.626384	3.360010	0.023639	0.006232	-0.000009	-0.000337	0.000136	-0.000871	0.006759	0.017774	-0.000351	0.000414	-0.001211	-0.000088
10.250000	4.023810	3.954506	3.879291	3.721306	3.692402	3.692074	5.018037	3.966988	3.989322	3.934142	3.627041	3.362638	0.023968	0.006232	-0.000009	-0.000009	0.000135	-0.000871	0.006760	0.017774	-0.000353	0.000414	-0.001212	-0.000085
10.312500	4.023810	3.954506	3.879619	3.720321	3.692074	3.691088	5.019351	3.967316	3.989651	3.933814	3.629668	3.366251	0.024296	0.006560	-0.000009	-0.000337	0.000136	-0.000870	0.006760	0.017775	-0.000352	0.000414	-0.001211	-0.000088
10.375000	4.024467	3.954835	3.878963	3.719992	3.692074	3.688789	5.020664	3.967316	3.989979	3.934142	3.631310	3.369207	0.024296	0.005903	0.000648	-0.000337	0.000137	-0.000872	0.006759	0.017774	-0.000352	0.000415	-0.001213	-0.000087
10.437500	4.024138	3.955163	3.880276	3.719335	3.691745	3.687804	5.021321	3.967316	3.990964	3.934142	3.631639	3.371178	0.024953	0.006232	0.000648	-0.000666	0.000137	-0.000871	0.006758	0.017774	-0.000354	0.000415	-0.001212	-0.000087
10.500000	4.024138	3.954506	3.879948	3.718678	3.692074	3.687476	5.022635	3.966988	3.990636	3.934471	3.632296	3.373148	0.024953	0.006889	0.000320	-0.000337	0.000137	-0.000872	0.006758	0.017773	-0.000350	0.000414	-0.001213	-0.000089
10.562500	4.025123	3.955163	3.880605	3.719335	3.691417	3.687147	5.022635	3.966988	3.991293	3.934142	3.632624	3.373477	0.025282	0.007217	0.000320	-0.000337	0.000135	-0.000872	0.006757	0.017773	-0.000351	0.000415	-0.001213	-0.000087
10.625000	4.024467	3.955163	3.880933	3.719007	3.691745	3.686819	5.021978	3.966988	3.990964	3.935128	3.633281	3.371178	0.025282	0.006889	0.000320	-0.000337	0.000135	-0.000873	0.006757	0.017772	-0.000351	0.000415	-0.001214	-0.000087
10.687500	4.024138	3.954178	3.880276	3.718678	3.691745	3.687147	5.021650	3.966988	3.990964	3.934142	3.632624	3.369864	0.024625	0.006560	-0.000009	-0.000666	0.000137	-0.000871	0.006758	0.017773	-0.000350	0.000415	-0.001214	-0.000086
10.750000	4.023810	3.955163	3.880276	3.719007	3.692074	3.687147	5.020008	3.966988	3.990636	3.934471	3.632624	3.367236	0.024296	0.006232	0.000320	-0.000009	0.000136	-0.000873	0.006757	0.017772	-0.000351	0.000416	-0.001214	-0.000087
10.812500	4.024138	3.955492	3.880276	3.719007	3.691745	3.688461	5.019351	3.967316	3.990636	3.934471	3.631639	3.363952	0.024296	0.005575	0.000320	-0.000337	0.000136	-0.000872	0.006759	0.017772	-0.000351	0.000416	-0.001213	-0.000087
10.875000	4.023810	3.954506	3.879291	3.719664	3.692402	3.690103	5.017380	3.967316	3.990636	3.934142	3.630654	3.360996	0.023639	0.005903	0.000648	-0.000337	0.000137	-0.000873	0.006759	0.017773	-0.000352	0.000416	-0.001215	-0.000086
10.937500	4.023481	3.954506	3.879619	3.719992	3.691745	3.692074	5.016723	3.966988	3.989979	3.934142	3.628026	3.357383	0.023639	0.006232	0.000648	-0.000666	0.000138	-0.000871	0.006757	0.017774	-0.000351	0.000416	-0.001213	-0.000086
11.000000	4.022824	3.954835	3.878963	3.720321	3.692402	3.693388	5.014752	3.966988	3.989322	3.934142	3.626712	3.355412	0.023311	0.005903	0.000320	-0.000009	0.000136	-0.000871	0.006758	0.017775	-0.000352	0.000414	-0.001213	-0.000088
11.062500	4.022824	3.954835	3.878963	3.721306	3.692402	3.694045	5.014095	3.967316	3.989651	3.934471	3.626055	3.355084	0.023639	0.005903	-0.000009	-0.000337	0.000136	-0.000870	0.006758	0.017775	-0.000352	0.000414	-0.001211	-0.000087
11.125000	4.023153	3.955163	3.879291	3.720649	3.691745	3.693716	5.014752	3.967316	3.989322	3.933485	3.625398	3.355740	0.023968	0.006232	-0.000009	-0.000337	0.000136	-0.000872	0.006759	0.017774	-0.000352	0.000414	-0.001211	-0.000089
11.187500	4.023481	3.955163	3.879619	3.720978	3.691745	3.692731	5.015738	3.966988	3.989651	3.934471	3.626055	3.360010	0.023639	0.005903	-0.000009	-0.000666	0.000136	-0.000871	0.006758	0.017775	-0.000352	0.000414	-0.001212	-0.000087
11.250000	4.024138	3.954835	3.879291	3.720649	3.691417	3.692074	5.018037	3.966988	3.989322	3.933485	3.627369	3.361653	0.024296	0.005903	-0.000009	-0.000009	0.000135	-0.000871	0.006758	0.017774	-0.000353	0.000414	-0.001212	-0.000087
11.312500	4.023810	3.954506	3.879291	3.720321	3.691745	3.690760	5.019679	3.966988	3.989322	3.934142	3.629340	3.366908	0.023968	0.005903	0.000320	-0.000666	0.000136	-0.000871	0.006758	0.017774	-0.000351	0.000414	-0.001211	-0.000088
11.375000	4.024138	3.954835	3.880276	3.720649	3.692074	3.689118	5.020664	3.966659	3.990636	3.934471	3.631310	3.369207	0.024953	0.005903	0.000648	-0.000666	0.000136	-0.000871	0.006759	0.017773	-0.000352	0.000415	-0.001214	-0.000086
11.437500	4.024138	3.954178	3.880276	3.719335	3.691745	3.687804	5.021650	3.966988	3.991293	3.934471	3.631639	3.371835	0.024296	0.006232	0.000648	-0.000337	0.000136	-0.000873	0.006758	0.017772	-0.000351	0.000416	-0.001214	-0.000087
11.500000	4.023810	3.955163	3.880605	3.719335	3.691745	3.687476	5.022307	3.967316	3.990636	3.934471	3.633281	3.373477	0.024625	0.007546	-0.000009	-0.000009	0.000137	-0.000872	0.006757	0.017773	-0.000350	0.000416	-0.001214	-0.000087
11.562500	4.024138	3.954178	3.880933	3.719335	3.691745	3.686819	5.022635	3.966988	3.991621	3.935128	3.632296	3.373805	0.024625	0.007217	-0.000009	-0.000337	0.000134	-0.000871	0.006757	0.017772	-0.000353	0.000416	-0.001215	-0.000086
11.625000	4.023481	3.954506	3.880605	3.719007	3.692074	3.687147	5.022307	3.966988	3.990636	3.934142	3.632624	3.371835	0.024625	0.006889	-0.000009	-0.000337	0.000137	-0.000872	0.006757	0.017772	-0.000351	0.000416	-0.001214	-0.000086
11.687500	4.024795	3.955163	3.880605	3.718678	3.692074	3.686490	5.021978	3.966988	3.990636	3.934471	3.631967	3.369207	0.024953	0.006560	-0.000009	-0.000337	0.000136	-0.000872	0.006757	0.017773	-0.000351	0.000415	-0.001213	-0.000087
11.750000	4.023481	3.954835	3.880933	3.719335	3.692074	3.687476	5.020336	3.966988	3.991621	3.935456	3.632953	3.366908	0.023639	0.006232	0.000320	-0.000666	0.000136	-0.000872	0.006759	0.017773	-0.000350	0.000415	-0.001213	-0.000086
11.812500	4.024467	3.955492	3.880276	3.719007	3.691417	3.688461	5.019351	3.967316	3.990636	3.934471	3.631967	3.363952	0.023968	0.005903	0.000320	-0.000337	0.000136	-0.000871	0.006759	0.017774	-0.000353	0.000415	-0.001212	-0.000087
11.875000	4.023810	3.954835	3.880605	3.719335	3.691417	3.689775	5.017708	3.966988	3.990636	3.934471	3.630654	3.361324	0.023639	0.006232	0.000320	-0.000009	0.000137	-0.000870	0.006759	0.017776	-0.000352	0.000414	-0.001210	-0.000086
11.937500	4.023481	3.955163	3.880276	3.719992	3.692074	3.691417	5.016395	3.967316	3.990636	3.934142	3.627697	3.357711	0.023639	0.006232	0.000320	-0.000009	0.000137	-0.000872	0.006759	0.017773	-0.000352	0.000415	-0.001212	-0.000086
12.000000	4.023481	3.954506	3.878634	3.719664	3.692074	3.692731	5.015409	3.967316	3.989979	3.933814	3.626055	3.355412	0.023639	0.005903	0.000320	-0.000666	0.000137	-0.000871	0.006760	0.017775	-0.000352	0.000414	-0.001212	-0.000088
12.062500	4.023481	3.954506	3.879291	3.720978	3.692074	3.693716	5.014752	3.967316	3.989322	3.934142	3.626055	3.355084	0.023639	0.006232	-0.000009	-0.000337	0.000136	-0.000871	0.006759	0.017773	-0.000352	0.000415	-0.001212	-0.000088
