time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure_ksi	agg_plate_pressure_ksi	soil_pore_water_pressure_ksi	agg_pore_water_pressure_ksi	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
35.125000	0.000060	0.000166	0.001980	-0.006350	0.000105	-0.005552	0.003069	-0.000157	0.001345	0.003128	0.003718	-0.000690	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000003	0.000001	-0.000000	0.000002	-0.000000
35.187500	0.000060	0.000166	0.001463	-0.006350	0.000105	-0.005681	0.003328	-0.000028	0.001345	0.002870	0.003588	0.000991	0.000000	-0.000000	0.000000	0.000000	0.000001	0.000002	0.000001	0.000002	-0.000001	-0.000001	0.000001	-0.000000
35.250000	-0.000199	-0.000093	0.001851	-0.006479	-0.000024	-0.006198	0.004104	-0.000028	0.001603	0.003128	0.003976	0.001767	0.000000	-0.000000	-0.000000	-0.000000	0.000002	0.000001	0.000000	0.000001	-0.000000	-0.000001	0.000001	-0.000001
35.312500	0.000189	0.000166	0.001980	-0.006738	-0.000024	-0.006845	0.004621	-0.000028	0.001603	0.002870	0.004752	0.003319	-0.000000	0.000000	0.000000	0.000000	-0.000002	0.000001	0.000000	0.000002	-0.000000	0.000000	0.000000	-0.000000
35.375000	0.000189	0.000036	0.001980	-0.006738	0.000105	-0.007362	0.005397	-0.000028	0.001862	0.003128	0.005657	0.004612	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	-0.000001
35.437500	0.000448	0.000166	0.001722	-0.006996	-0.000024	-0.007621	0.005655	0.000101	0.001991	0.003257	0.005787	0.005388	0.000000	0.000000	-0.000000	-0.000000	-0.000001	-0.000001	-0.000001	-0.000000	0.000000	0.000000	-0.000003	-0.000001
35.500000	0.000060	0.000166	0.001722	-0.006996	-0.000024	-0.008009	0.005655	-0.000028	0.002250	0.003128	0.006045	0.005905	0.000000	0.000000	0.000000	0.000000	-0.000001	-0.000000	-0.000002	-0.000001	0.000001	0.000002	-0.000001	0.000000
35.562500	0.000318	0.000036	0.001722	-0.007255	-0.000024	-0.008009	0.005914	0.000101	0.002121	0.002999	0.006045	0.006293	0.000000	0.000000	0.000000	-0.000000	-0.000001	-0.000001	-0.000001	0.000001	0.000002	0.000001	-0.000000	0.000001
35.625000	0.000060	0.000036	0.001851	-0.007126	0.000105	-0.008009	0.005914	-0.000028	0.002121	0.003128	0.006045	0.005646	0.000000	0.000000	-0.000000	-0.000000	-0.000001	-0.000000	0.000000	-0.000000	0.000001	0.000001	-0.000001	-0.000001
35.687500	0.000189	0.000166	0.002110	-0.007126	-0.000024	-0.007880	0.005397	0.000101	0.002379	0.003128	0.006045	0.004612	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000001	0.000000	-0.000001	-0.000000
35.750000	-0.000069	-0.000222	0.001851	-0.006996	-0.000282	-0.007750	0.005009	-0.000028	0.002250	0.003257	0.006045	0.003577	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000001	-0.000000	0.000001	-0.000000	-0.000000	0.000001	0.000000
35.812500	0.000318	0.000295	0.001851	-0.007255	-0.000024	-0.007362	0.004621	-0.000028	0.002121	0.003128	0.005787	0.002284	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000002	0.000001	0.000000	-0.000001	0.000001	0.000000
35.875000	-0.000069	0.000036	0.001722	-0.006867	-0.000024	-0.006845	0.004104	-0.000157	0.001991	0.003257	0.005269	0.001379	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	0.000003	-0.000001	-0.000001	0.000002	0.000001
35.937500	0.000060	0.000166	0.001851	-0.006608	-0.000024	-0.006198	0.003586	-0.000028	0.001991	0.002999	0.004105	-0.000302	-0.000000	-0.000000	-0.000000	-0.000000	0.000001	0.000002	0.000003	0.000002	-0.000000	-0.000001	0.000003	-0.000000
36.000000	-0.000328	-0.000093	0.001593	-0.006479	0.000235	-0.005811	0.003069	-0.000028	0.001474	0.002999	0.003718	-0.000819	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000002	0.000000	-0.000000	0.000000	-0.000000
36.062500	-0.000328	0.000166	0.001851	-0.006608	-0.000024	-0.005552	0.002552	-0.000028	0.001603	0.002999	0.003588	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	0.000001	0.000001	0.000001	0.000001	0.000000	-0.000000	0.000002	-0.000000
36.125000	-0.000069	0.000036	0.001722	-0.006479	0.000105	-0.005423	0.003199	-0.000028	0.001216	0.002870	0.003588	-0.000561	-0.000000	-0.000000	-0.000000	0.000000	-0.000001	0.000001	0.000000	0.000001	-0.000001	-0.000001	0.000001	-0.000002
36.187500	-0.000328	-0.000093	0.001722	-0.006479	0.000105	-0.005811	0.003457	-0.000028	0.001603	0.002999	0.003459	0.000991	-0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000001	0.000001	0.000001	0.000001	0.000000	-0.000000	0.000001
36.250000	0.000060	0.000036	0.001593	-0.006608	-0.000024	-0.006198	0.004104	-0.000028	0.001474	0.002999	0.003847	0.001638	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000001	-0.000000	-0.000002	-0.000001
36.312500	0.000060	-0.000093	0.001851	-0.006738	-0.000024	-0.006716	0.004880	-0.000028	0.001474	0.002999	0.004881	0.003448	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000001	-0.000001	0.000000	0.000002	0.000002	-0.000001	0.000000
36.375000	0.000189	0.000036	0.001851	-0.006867	0.000105	-0.007233	0.005138	-0.000028	0.001991	0.003257	0.005528	0.004353	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000001	-0.000001	0.000001	0.000002	0.000000	-0.000002	0.000001
36.437500	0.000060	-0.000093	0.002110	-0.006996	0.000235	-0.007750	0.005526	-0.000028	0.001991	0.003257	0.005916	0.005517	0.000000	0.000000	-0.000000	-0.000000	-0.000002	-0.000001	-0.000002	-0.000001	0.000000	0.000000	-0.000001	-0.000001
36.500000	0.000189	-0.000093	0.002110	-0.006996	-0.000024	-0.008009	0.005785	-0.000028	0.002250	0.003387	0.006045	0.006034	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000001	0.000000	0.000001	0.000000	0.000002	-0.000000	-0.000000
36.562500	0.000189	0.000166	0.001980	-0.006996	-0.000153	-0.008009	0.005655	-0.000028	0.002379	0.003128	0.005916	0.006034	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000002	0.000000	-0.000001	-0.000001	0.000001	0.000001	-0.000001
36.625000	0.000189	-0.000093	0.001851	-0.007255	0.000105	-0.008009	0.005655	-0.000028	0.002121	0.003128	0.006045	0.005646	0.000000	0.000000	-0.000000	0.000000	0.000001	0.000000	0.000000	0.000002	-0.000000	-0.000001	0.000001	-0.000002
36.687500	0.000189	-0.000222	0.001980	-0.006996	-0.000024	-0.008138	0.005655	-0.000157	0.002250	0.003516	0.006045	0.004612	0.000000	0.000000	-0.000000	0.000000	0.000001	0.000000	0.000001	0.000003	0.000000	0.000001	0.000001	-0.000000
36.750000	0.000060	0.000036	0.001722	-0.006996	-0.000153	-0.008009	0.004880	-0.000028	0.002250	0.003257	0.005916	0.003577	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000001	0.000001	0.000001	0.000000	-0.000001	0.000000	-0.000001
36.812500	-0.000069	-0.000093	0.001722	-0.006996	-0.000153	-0.007621	0.004621	-0.000028	0.002250	0.003128	0.005528	0.002413	-0.000000	-0.000000	-0.000000	-0.000000	0.000001	0.000003	0.000002	0.000002	0.000000	-0.000001	0.000001	-0.000001
36.875000	-0.000069	-0.000222	0.001722	-0.006996	0.000105	-0.006845	0.004104	-0.000287	0.001862	0.003128	0.005269	0.001379	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	-0.000001	-0.000001	0.000002	-0.000001
36.937500	-0.000069	0.000166	0.002110	-0.006479	0.000364	-0.006198	0.003457	-0.000028	0.001733	0.002999	0.004493	-0.000043	-0.000000	-0.000000	0.000000	0.000000	0.000001	0.000001	0.000001	0.000002	0.000001	0.000001	-0.000001	-0.000001
37.000000	-0.000069	0.000166	0.001722	-0.006608	0.000105	-0.005811	0.003069	0.000231	0.001733	0.002870	0.003718	-0.000949	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000001	-0.000001	0.000001	-0.000001
37.062500	-0.000328	-0.000093	0.001722	-0.006350	-0.000024	-0.005681	0.002811	-0.000028	0.001474	0.002870	0.003330	-0.001078	-0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000001	-0.000002	-0.000000	0.000000	-0.000001	-0.000000	0.000000
37.125000	-0.000328	0.000036	0.001851	-0.006479	0.000105	-0.005552	0.003069	0.000101	0.001474	0.003128	0.003588	-0.000561	-0.000000	0.000000	0.000000	0.000000	-0.000002	-0.000001	-0.000000	-0.000000	0.000002	0.000002	-0.000002	-0.000000
37.187500	-0.000069	0.000166	0.001851	-0.006479	-0.000153	-0.005940	0.003328	0.000231	0.001474	0.002999	0.003459	0.000862	-0.000000	0.000000	0.000000	0.000000	-0.000001	-0.000001	-0.000001	-0.000001	0.000001	0.000000	-0.000002	-0.000001
37.250000	-0.000069	0.000166	0.001851	-0.006350	-0.000024	-0.006198	0.003974	0.000231	0.001474	0.002999	0.003847	0.001767	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000000	-0.000000	0.000000	0.000000	0.000002	-0.000001	0.000001
37.312500	0.000060	0.000166	0.001593	-0.006738	0.000235	-0.006716	0.004750	-0.000028	0.001474	0.002870	0.004752	0.003577	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000002	0.000001	-0.000001	-0.000000	0.000000
37.375000	0.000189	0.000166	0.001851	-0.006867	-0.000024	-0.007492	0.005268	0.000101	0.001991	0.003128	0.005528	0.004482	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000001	0.000001	0.000002	0.000000	0.000001	0.000000
37.437500	0.000189	-0.000093	0.001851	-0.006996	0.000105	-0.007750	0.005655	-0.000028	0.001991	0.003257	0.005916	0.005646	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000001	0.000000	0.000002	0.000000	-0.000000	0.000000	-0.000001
37.500000	0.000060	-0.000093	0.002110	-0.006996	-0.000024	-0.007880	0.005785	-0.000028	0.002121	0.003257	0.006304	0.006164	0.000000	0.000000	-0.000000	0.000000	0.000001	0.000002	0.000002	0.000003	0.000000	-0.000001	0.000003	-0.000000
37.562500	0.000060	-0.000093	0.001722	-0.007255	-0.000024	-0.008009	0.005785	-0.000028	0.002250	0.002999	0.006045	0.005905	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000001	0.000002	-0.000000	0.000000	0.000001	-0.000001
37.625000	0.000060	-0.000093	0.001851	-0.007126	-0.000024	-0.007880	0.005914	-0.000028	0.002121	0.003128	0.005916	0.005776	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000001	0.000002	0.000004	0.000001	0.000001	0.000003	-0.000001
37.687500	0.000448	0.000166	0.002110	-0.006996	0.000105	-0.007880	0.005655	-0.000157	0.002121	0.003257	0.006174	0.004612	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000001	0.000002	-0.000001	-0.000001	-0.000001	-0.000001
37.750000	0.000189	-0.000093	0.001851	-0.006996	-0.000024	-0.007880	0.005009	0.000101	0.002250	0.003516	0.005916	0.003448	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000001	0.000001	0.000001	-0.000001	0.000001	0.000001
37.812500	0.000189	0.000036	0.001980	-0.006996	-0.000153	-0.007492	0.004492	-0.000028	0.002121	0.003257	0.005528	0.002284	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000001	0.000001	-0.000001	0.000001	0.000000
37.875000	-0.000069	0.000036	0.001722	-0.006867	-0.000024	-0.006974	0.004104	-0.000028	0.001991	0.002999	0.005269	0.001638	-0.000000	0.000000	0.000000	0.000000	0.000001	-0.000001	0.000001	0.000002	0.000001	0.000001	-0.000001	-0.000000
37.937500	-0.000199	-0.000222	0.001851	-0.006608	-0.000153	-0.006328	0.003328	-0.000028	0.001991	0.003257	0.004364	-0.000043	-0.000000	0.000000	0.000000	-0.000000	-0.000001	0.000000	-0.000001	0.000000	0.000001	0.000001	-0.000002	0.000000
38.000000	0.000060	0.000166	0.001722	-0.006738	-0.000024	-0.005811	0.003069	0.000101	0.001733	0.002999	0.003588	-0.000819	-0.000000	-0.000000	-0.000000	-0.000000	-0.000001	-0.000001	-0.000000	0.000001	-0.000001	0.000000	-0.000001	0.000001
38.062500	-0.000069	-0.000093	0.001722	-0.006479	0.000235	-0.005423	0.002940	-0.000028	0.001345	0.002740	0.003718	-0.001207	-0.000000	0.000000	-0.000000	0.000000	-0.000001	-0.000000	0.000000	0.000000	0.000002	0.000002	-0.000001	-0.000000
38.125000	-0.000069	0.000036	0.001593	-0.006220	0.000235	-0.005681	0.002940	-0.000028	0.001345	0.002999	0.003459	-0.000690	-0.000000	-0.000000	-0.000000	-0.000000	-0.000002	0.000001	-0.000001	-0.000001	0.000000	-0.000000	0.000000	-0.000001
38.187500	-0.000069	0.000166	0.001851	-0.006479	-0.000024	-0.005811	0.003457	-0.000028	0.001474	0.002999	0.003459	0.000991	-0.000000	-0.000000	-0.000000	-0.000000	0.000001	-0.000000	-0.000000	0.000001	0.000001	0.000001	0.000000	-0.000000
38.250000	0.000189	-0.000222	0.001593	-0.006608	0.000235	-0.006069	0.004233	-0.000028	0.001345	0.002999	0.003847	0.001767	0.000000	-0.000000	-0.000000	0.000000	-0.000001	0.000000	0.000000	0.000001	-0.000001	-0.000001	0.000000	-0.000001
38.312500	0.000060	0.000036	0.001593	-0.006738	0.000105	-0.006716	0.004621	-0.000028	0.001474	0.002870	0.004881	0.003577	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000001	0.000001	0.000002	-0.000001	-0.000001	0.000001	-0.000001
38.375000	0.000060	0.000166	0.002110	-0.006738	-0.000024	-0.007492	0.005268	-0.000028	0.001991	0.003387	0.005528	0.004482	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000003	0.000001	-0.000001	0.000001	-0.000002
38.437500	0.000189	0.000036	0.001980	-0.006867	0.000105	-0.007621	0.005785	-0.000028	0.001991	0.002999	0.005657	0.005517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000003	0.000001	-0.000003	0.000002	-0.000001
38.500000	0.000060	-0.000093	0.002110	-0.006996	-0.000024	-0.007880	0.005526	-0.000028	0.002121	0.003257	0.006045	0.005905	0.000000	0.000000	-0.000000	0.000000	-0.000001	0.000000	0.000001	0.000003	-0.000000	-0.000000	0.000002	-0.000001
38.562500	0.000189	0.000166	0.002110	-0.007255	-0.000024	-0.007880	0.005914	-0.000028	0.002250	0.003516	0.006045	0.006034	0.000000	0.000000	0.000000	-0.000000	0.000001	0.000002	0.000000	0.000003	0.000001	-0.000000	0.000001	0.000001
38.625000	0.000448	0.000166	0.001980	-0.007126	0.000235	-0.007880	0.005914	-0.000028	0.002250	0.003257	0.006045	0.005905	0.000000	0.000000	0.000000	-0.000000	0.000001	0.000001	0.000001	0.000002	0.000000	-0.000001	-0.000001	0.000001
38.687500	0.000060	0.000166	0.002110	-0.007126	0.000105	-0.008009	0.005526	0.000101	0.002379	0.003257	0.005916	0.004741	0.000000	0.000000	-0.000000	0.000000	-0.000001	-0.000000	0.000000	0.000001	0.000000	0.000002	0.000000	0.000000
38.750000	0.000189	0.000166	0.001851	-0.006996	-0.000024	-0.007880	0.005268	0.000101	0.002379	0.003387	0.005787	0.003577	0.000000	0.000000	-0.000000	0.000000	-0.000002	-0.000001	-0.000001	0.000001	0.000002	-0.000000	-0.000002	-0.000001
38.812500	0.000318	0.000166	0.001851	-0.007126	-0.000024	-0.007492	0.004750	0.000231	0.002379	0.003257	0.005787	0.002284	0.000000	0.000000	0.000000	-0.000000	-0.000001	-0.000001	-0.000000	0.000000	0.000001	0.000002	-0.000001	0.000000
38.875000	0.000189	0.000166	0.001722	-0.006738	0.000105	-0.006716	0.003974	-0.000028	0.001991	0.003128	0.005140	0.001250	0.000000	0.000000	0.000000	0.000000	-0.000001	0.000001	-0.000000	0.000000	0.000001	0.000001	-0.000001	-0.000001
38.937500	-0.000069	0.000036	0.002110	-0.006738	0.000235	-0.006198	0.003586	0.000101	0.001991	0.003128	0.004364	0.000086	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000001	0.000001	-0.000001	0.000002	0.000001	-0.000000
39.000000	-0.000069	0.000166	0.001593	-0.006608	-0.000024	-0.005811	0.003069	-0.000028	0.001603	0.002870	0.003588	-0.000819	0.000000	0.000000	0.000000	-0.000000	-0.000001	0.000000	0.000000	0.000001	0.000001	0.000001	-0.000000	-0.000001
39.062500	-0.000199	-0.000093	0.001851	-0.006350	0.000235	-0.005423	0.002940	-0.000028	0.001474	0.003128	0.003718	-0.000949	-0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000002	0.000000	0.000002	0.000000	-0.000001	0.000000	-0.000000
39.125000	-0.000069	0.000036	0.002110	-0.006350	0.000235	-0.005552	0.002552	-0.000028	0.001603	0.002999	0.003588	-0.001466	-0.000000	0.000000	0.000000	-0.000000	-0.000009	-0.000013	-0.000015	0.000015	-0.000013	0.000011	-0.000012	-0.000014
39.187500	0.000060	0.000295	0.001722	-0.006479	0.000235	-0.005552	0.002811	0.000101	0.001733	0.002999	0.003459	-0.001337	-0.000000	0.000000	0.000000	0.000000	-0.000009	-0.000012	-0.000015	0.000014	-0.000011	0.000011	-0.000014	-0.000014
39.250000	-0.000199	-0.000222	0.001722	-0.006350	0.000364	-0.005423	0.002811	0.000101	0.001345	0.003128	0.003718	-0.001337	-0.000000	0.000000	0.000000	-0.000000	-0.000009	-0.000013	-0.000016	0.000014	-0.000012	0.000012	-0.000015	-0.000013
39.312500	-0.000069	-0.000093	0.001593	-0.006479	0.000235	-0.005552	0.002552	-0.000157	0.001474	0.002999	0.003459	-0.001207	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000012	-0.000016	0.000013	-0.000011	0.000011	-0.000014	-0.000012
39.375000	-0.000069	0.000166	0.001980	-0.006479	0.000235	-0.005552	0.002681	0.000101	0.001733	0.003128	0.003718	-0.001337	-0.000000	0.000000	-0.000000	0.000000	-0.000009	-0.000014	-0.000016	0.000012	-0.000013	0.000011	-0.000016	-0.000013
39.437500	-0.000069	-0.000093	0.001851	-0.006479	0.000364	-0.005423	0.002811	-0.000028	0.001603	0.002999	0.003718	-0.001337	0.000000	0.000000	-0.000000	-0.000000	-0.000009	-0.000014	-0.000017	0.000013	-0.000011	0.000011	-0.000016	-0.000012
39.500000	-0.000328	-0.000093	0.001851	-0.006479	0.000235	-0.005423	0.002681	-0.000028	0.001603	0.002999	0.003588	-0.001595	0.000000	0.000000	0.000000	0.000000	-0.000009	-0.000013	-0.000016	0.000015	-0.000011	0.000011	-0.000014	-0.000012
39.562500	-0.000328	0.000036	0.002110	-0.006479	0.000105	-0.005552	0.002552	-0.000028	0.001603	0.003128	0.003718	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000009	-0.000012	-0.000016	0.000014	-0.000013	0.000012	-0.000014	-0.000013
39.625000	-0.000069	0.000166	0.001851	-0.006608	0.000105	-0.005423	0.002811	0.000101	0.001603	0.002999	0.003459	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000009	-0.000012	-0.000016	0.000014	-0.000011	0.000011	-0.000014	-0.000013
39.687500	-0.000199	0.000036	0.001851	-0.006479	0.000235	-0.005552	0.002681	0.000231	0.001474	0.002999	0.003718	-0.001207	-0.000000	-0.000000	0.000000	-0.000000	-0.000007	-0.000013	-0.000016	0.000015	-0.000012	0.000009	-0.000012	-0.000014
39.750000	-0.000199	0.000295	0.001851	-0.006608	0.000105	-0.005423	0.002552	0.000231	0.001603	0.003128	0.003459	-0.001466	-0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000014	-0.000015	0.000015	-0.000012	0.000009	-0.000013	-0.000014
39.812500	0.000060	0.000424	0.001851	-0.006608	-0.000024	-0.005423	0.002681	0.000101	0.001733	0.002999	0.003588	-0.001466	0.000000	-0.000000	0.000000	-0.000000	-0.000006	-0.000011	-0.000013	0.000017	-0.000011	0.000011	-0.000012	-0.000012
39.875000	-0.000069	0.000166	0.001851	-0.006479	0.000105	-0.005552	0.002681	0.000231	0.001733	0.002999	0.003459	-0.001466	-0.000000	-0.000000	-0.000000	-0.000000	-0.000007	-0.000011	-0.000014	0.000014	-0.000012	0.000010	-0.000012	-0.000014
39.937500	-0.000069	0.000295	0.001722	-0.006608	-0.000024	-0.005423	0.002811	0.000231	0.001862	0.002999	0.003588	-0.001466	-0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000013	-0.000014	0.000014	-0.000011	0.000011	-0.000013	-0.000014
40.000000	0.000060	0.000166	0.001851	-0.006738	-0.000024	-0.005293	0.002811	-0.000028	0.001603	0.003128	0.003459	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000016	0.000014	-0.000011	0.000010	-0.000014	-0.000013
40.062500	0.000060	0.000166	0.001851	-0.006479	0.000105	-0.005423	0.002811	0.000101	0.001474	0.002870	0.003718	-0.001078	-0.000000	-0.000000	0.000000	-0.000000	-0.000007	-0.000013	-0.000016	0.000014	-0.000011	0.000012	-0.000015	-0.000013
40.125000	-0.000069	-0.000093	0.001851	-0.006220	0.000235	-0.005423	0.002811	0.000101	0.001474	0.003257	0.003718	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000014	-0.000018	0.000013	-0.000012	0.000011	-0.000014	-0.000012
40.187500	0.000060	0.000166	0.001980	-0.006479	-0.000024	-0.005293	0.002681	0.000101	0.001474	0.002999	0.003330	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000010	-0.000015	-0.000016	0.000012	-0.000013	0.000012	-0.000014	-0.000013
40.250000	-0.000199	0.000036	0.001593	-0.006479	0.000235	-0.005423	0.002811	-0.000028	0.001474	0.002999	0.003718	-0.001207	-0.000000	-0.000000	-0.000000	-0.000000	-0.000009	-0.000014	-0.000017	0.000015	-0.000013	0.000011	-0.000017	-0.000012
40.312500	-0.000199	-0.000093	0.001851	-0.006350	0.000105	-0.005552	0.002552	-0.000028	0.001603	0.003128	0.003588	-0.001337	-0.000000	0.000000	-0.000000	0.000000	-0.000008	-0.000013	-0.000016	0.000013	-0.000012	0.000013	-0.000015	-0.000012
40.375000	-0.000069	0.000295	0.001851	-0.006479	0.000235	-0.005423	0.002552	0.000101	0.001733	0.003128	0.003459	-0.001207	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000015	0.000014	-0.000012	0.000011	-0.000014	-0.000013
40.437500	0.000060	0.000036	0.001851	-0.006479	0.000105	-0.005552	0.002681	0.000231	0.001603	0.002740	0.003459	-0.001337	-0.000000	-0.000000	0.000000	0.000000	-0.000009	-0.000013	-0.000016	0.000016	-0.000011	0.000012	-0.000014	-0.000013
40.500000	0.000060	0.000036	0.001722	-0.006479	0.000235	-0.005293	0.002811	0.000101	0.001474	0.002870	0.003718	-0.001337	-0.000000	0.000000	0.000000	-0.000000	-0.000007	-0.000012	-0.000015	0.000015	-0.000013	0.000011	-0.000013	-0.000013
40.562500	-0.000199	-0.000222	0.002110	-0.006479	-0.000024	-0.005552	0.002552	-0.000028	0.001603	0.002999	0.003718	-0.001466	-0.000000	0.000000	-0.000000	0.000000	-0.000008	-0.000010	-0.000014	0.000016	-0.000012	0.000010	-0.000011	-0.000013
40.625000	0.000060	0.000295	0.001980	-0.006479	0.000235	-0.005552	0.002681	0.000360	0.001733	0.003257	0.003588	-0.001337	-0.000000	-0.000000	0.000000	0.000000	-0.000008	-0.000012	-0.000015	0.000015	-0.000012	0.000010	-0.000011	-0.000014
40.687500	-0.000328	0.000166	0.001851	-0.006350	0.000105	-0.005423	0.002811	-0.000028	0.001733	0.003257	0.003459	-0.001466	0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000011	-0.000015	0.000017	-0.000015	0.000008	-0.000010	-0.000012
